date,code_usine,code_produit,qte_produite,qte_rebut
2026-05-04,U06,P012,6870,239
2026-05-04,U06,P001,7570,147
2026-05-04,U06,P004,8980,332
2026-05-04,U06,P007,11231,182
2026-05-04,U07,P007,12545,180
2026-05-04,U07,P008,17364,691
2026-05-04,U07,P006,13165,488
2026-05-04,U07,P001,10383,107
2026-05-04,U07,P004,11974,470
2026-05-04,U07,P003,16511,461
2026-05-04,U07,P002,6529,185
2026-05-04,U08,P012,9999,140
2026-05-04,U08,P009,14561,411
2026-05-04,U08,P001,8339,315
2026-05-04,U08,P002,9341,405
2026-05-11,U01,P005,15446,376
2026-05-11,U01,P009,13619,231
2026-05-11,U01,P008,11666,93
2026-05-11,U01,P011,11353,247
2026-05-11,U01,P003,22257,261
2026-05-11,U01,P006,8229,338
2026-05-11,U02,P005,11106,282
2026-05-11,U02,P001,11268,336
2026-05-11,U02,P004,8571,267
2026-05-11,U02,P009,8859,297
2026-05-11,U02,P003,4736,80
2026-05-11,U03,P011,14050,193
2026-05-11,U03,P002,8221,342
2026-05-11,U03,P006,15173,606
2026-05-11,U03,P009,24478,749
2026-05-11,U04,P007,9755,348
2026-05-11,U04,P012,12203,123
2026-05-11,U04,P009,11326,356
2026-05-11,U04,P005,8624,353
2026-05-11,U05,P011,12263,129
2026-05-11,U05,P009,16057,688
2026-05-11,U05,P008,3017,51
2026-05-11,U05,P005,15640,596
2026-05-11,U06,P009,8039,261
2026-05-11,U06,P010,7809,109
2026-05-11,U06,P012,12810,457
2026-05-11,U06,P007,13334,448
2026-05-11,U06,P008,12919,397
2026-05-11,U06,P005,8074,121
2026-05-11,U07,P003,3383,89
2026-05-11,U07,P010,10777,388
2026-05-11,U07,P009,10385,139
2026-05-11,U07,P007,9713,157
2026-05-11,U07,P004,10508,212
2026-05-11,U07,P011,15884,354
2026-05-11,U07,P008,8091,198
2026-05-11,U08,P004,13725,110
2026-05-11,U08,P010,11288,500
2026-05-11,U08,P007,11541,438
2026-05-11,U08,P003,7445,134
2026-05-11,U08,P012,11816,260
2026-05-18,U01,P006,8269,244
2026-05-18,U01,P001,13602,487
2026-05-18,U01,P003,13983,245
2026-05-18,U01,P009,14560,328
2026-05-18,U01,P004,10955,272
2026-05-18,U01,P005,6522,232
2026-05-18,U01,P011,12002,363
2026-05-18,U02,P001,11021,315
2026-05-18,U02,P011,12779,291
2026-05-18,U02,P007,16529,140
2026-05-18,U02,P003,7933,347
2026-05-18,U03,P001,11985,251
2026-05-18,U03,P005,9819,242
2026-05-18,U03,P008,4626,182
2026-05-18,U03,P010,7579,268
2026-05-18,U03,P002,7652,322
2026-05-18,U04,P007,12663,482
2026-05-18,U04,P010,8464,244
2026-05-18,U04,P009,13497,258
2026-05-18,U04,P006,7240,105
2026-05-18,U04,P008,6264,81
2026-05-18,U04,P001,11161,206
2026-05-18,U04,P012,8185,240
2026-05-18,U05,P012,15973,257
2026-05-18,U05,P006,6012,89
2026-05-18,U05,P011,9966,243
2026-05-18,U05,P003,12939,252
2026-05-18,U05,P001,10169,126
2026-05-18,U05,P004,12245,116
2026-05-18,U05,P008,9158,307
2026-05-18,U06,P011,8980,101
2026-05-18,U06,P007,15835,566
2026-05-18,U06,P004,9436,369
2026-05-18,U06,P005,15266,236
2026-05-18,U06,P008,15509,157
2026-05-18,U06,P002,15201,593
2026-05-18,U06,P012,16429,414
2026-05-18,U07,P008,11568,259
2026-05-18,U07,P007,8964,340
2026-05-18,U07,P009,16838,752
2026-05-18,U07,P011,50,0
2026-05-18,U08,P009,11708,456
2026-05-18,U08,P011,11838,298
2026-05-18,U08,P010,8071,283
2026-05-18,U08,P008,11610,472
2026-05-18,U08,P002,8960,143
2026-05-18,U08,P006,8374,145
2026-05-25,U01,P003,3796,85
2026-05-25,U01,P010,7556,174
2026-05-25,U01,P004,15416,228
2026-05-25,U01,P006,12490,222
2026-05-25,U01,P001,8379,160
2026-05-25,U01,P005,13753,203
2026-05-25,U02,P001,11222,139
2026-05-25,U02,P006,14666,315
2026-05-25,U02,P010,18935,267
2026-05-25,U02,P009,6436,171
2026-05-25,U03,P012,13148,538
2026-05-25,U03,P003,18342,779
2026-05-25,U03,P001,9800,204
2026-05-25,U03,P011,10271,384
2026-05-25,U03,P006,6754,280
2026-05-25,U04,P005,12407,251
2026-05-25,U04,P001,14790,192
2026-05-25,U04,P006,2084,90
2026-05-25,U04,P007,19719,842
2026-05-25,U04,P004,13757,364
2026-05-25,U04,P009,13390,383
2026-05-25,U04,P008,11745,494
2026-05-25,U05,P011,4422,153
2026-05-25,U05,P001,8831,72
2026-05-25,U05,P006,12634,260
2026-05-25,U05,P008,11233,425
2026-05-25,U05,P005,6229,151
2026-05-25,U05,P004,6847,224
2026-05-25,U06,P009,13275,282
2026-05-25,U06,P006,5846,232
2026-05-25,U06,P003,7887,95
2026-05-25,U06,P011,12420,197
2026-05-25,U07,P007,16351,401
2026-05-25,U07,P009,16144,605
2026-05-25,U07,P003,7458,149
2026-05-25,U07,P005,7313,208
2026-05-25,U08,P005,10172,317
2026-05-25,U08,P008,11988,512
2026-05-25,U08,P002,12680,511
2026-05-25,U08,P012,6725,247
2026-05-25,U08,P007,12114,532
2026-05-25,U08,P009,3893,83
2026-06-01,U01,P001,13640,320
2026-06-01,U01,P003,16825,321
2026-06-01,U01,P009,12151,323
2026-06-01,U01,P002,8217,311
2026-06-01,U01,P004,5053,114
2026-06-01,U01,P012,18690,808
2026-06-01,U01,P006,13641,547
2026-06-01,U02,P010,8192,163
2026-06-01,U02,P009,7734,114
2026-06-01,U02,P001,13203,154
2026-06-01,U02,P005,8973,164
2026-06-01,U02,P004,4739,118
2026-06-01,U02,P006,13701,227
2026-06-01,U02,P011,11854,193
2026-06-01,U03,P006,9411,337
2026-06-01,U03,P010,12417,185
2026-06-01,U03,P011,19747,436
2026-06-01,U03,P002,1670,40
2026-06-01,U03,P005,12661,182
2026-06-01,U04,P004,12010,471
2026-06-01,U04,P005,8903,161
2026-06-01,U04,P001,8087,117
2026-06-01,U04,P006,10403,152
2026-06-01,U04,P011,5189,152
2026-06-01,U05,P010,12530,255
2026-06-01,U05,P004,11975,210
2026-06-01,U05,P008,19228,327
2026-06-01,U05,P003,12661,182
2026-06-01,U06,P012,12131,269
2026-06-01,U06,P005,9943,320
2026-06-01,U06,P007,10624,261
2026-06-01,U06,P009,13473,553
2026-06-01,U06,P002,7930,97
2026-06-01,U06,P011,15253,144
2026-06-01,U07,P011,4551,38
2026-06-01,U07,P008,12339,496
2026-06-01,U07,P001,12972,183
2026-06-01,U07,P004,8085,132
2026-06-01,U07,P003,7746,266
2026-06-01,U07,P010,17253,247
2026-06-01,U08,P012,7360,231
2026-06-01,U08,P001,8751,343
2026-06-01,U08,P005,9954,380
2026-06-01,U08,P004,8681,183
2026-06-08,U01,P004,9973,326
2026-06-08,U01,P010,9817,150
2026-06-08,U01,P007,20261,475
2026-06-08,U01,P003,10529,311
2026-06-08,U01,P001,14383,218
2026-06-08,U01,P008,12657,314
2026-06-08,U02,P001,5748,232
2026-06-08,U02,P012,8428,233
2026-06-08,U02,P011,13124,474
2026-06-08,U02,P004,13932,167
2026-06-08,U02,P009,5513,116
2026-06-08,U03,P010,10495,184
2026-06-08,U03,P005,14014,367
2026-06-08,U03,P009,10310,439
2026-06-08,U03,P012,9324,123
2026-06-08,U04,P005,9738,385
2026-06-08,U04,P001,4197,168
2026-06-08,U04,P007,11708,376
2026-06-08,U04,P006,12246,473
2026-06-08,U05,P009,16827,381
2026-06-08,U05,P004,8508,331
2026-06-08,U05,P011,12936,543
2026-06-08,U05,P005,15173,142
2026-06-08,U06,P008,13897,257
2026-06-08,U06,P010,12916,103
2026-06-08,U06,P005,14635,290
2026-06-08,U06,P004,5091,168
2026-06-08,U06,P003,12146,251
2026-06-08,U06,P011,17908,217
2026-06-08,U07,P009,17566,457
2026-06-08,U07,P002,5640,245
2026-06-08,U07,P005,6874,102
2026-06-08,U07,P006,15436,151
2026-06-08,U07,P003,12791,155
2026-06-08,U07,P010,13316,338
2026-06-08,U08,P005,7259,102
2026-06-08,U08,P002,21781,365
2026-06-08,U08,P010,16714,133
2026-06-08,U08,P006,13807,498
2026-06-15,U01,P002,9705,303
2026-06-15,U01,P001,13121,360
2026-06-15,U01,P011,9677,338
2026-06-15,U01,P012,11738,414
2026-06-15,U01,P007,17450,178
2026-06-15,U01,P005,7179,232
2026-06-15,U01,P008,10139,213
2026-06-15,U02,P008,14213,496
2026-06-15,U02,P002,6304,271
2026-06-15,U02,P012,12131,405
2026-06-15,U02,P006,4921,81
2026-06-15,U02,P011,14363,241
2026-06-15,U02,P010,13624,362
2026-06-15,U02,P004,13386,414
2026-06-15,U03,P009,8213,153
2026-06-15,U03,P001,15733,192
2026-06-15,U03,P007,16394,132
2026-06-15,U03,P012,8073,120
2026-06-15,U03,P006,12077,166
2026-06-15,U04,P003,6955,262
2026-06-15,U04,P006,8852,372
2026-06-15,U04,P004,14722,651
2026-06-15,U04,P005,11325,287
2026-06-15,U04,P008,4355,162
2026-06-15,U04,P009,21690,940
2026-06-15,U04,P002,13574,349
2026-06-15,U05,P004,7373,265
2026-06-15,U05,P003,15349,639
2026-06-15,U05,P007,10458,244
2026-06-15,U05,P005,12095,306
2026-06-15,U05,P001,11561,503
2026-06-15,U05,P012,13486,206
2026-06-15,U06,P004,10003,229
2026-06-15,U06,P012,12519,334
2026-06-15,U06,P010,12910,170
2026-06-15,U06,P001,9472,379
2026-06-15,U06,P005,10858,315
2026-06-15,U06,P007,9281,112
2026-06-15,U07,P005,6003,176
2026-06-15,U07,P004,19466,570
2026-06-15,U07,P001,8778,264
2026-06-15,U07,P007,14873,363
2026-06-15,U08,P005,9901,264
2026-06-15,U08,P006,12930,513
2026-06-15,U08,P008,10805,256
2026-06-15,U08,P010,8849,190
2026-06-22,U01,P008,10686,437
2026-06-22,U01,P002,12860,330
2026-06-22,U01,P009,9218,412
2026-06-22,U01,P006,18533,396
2026-06-22,U01,P010,18317,694
2026-06-22,U01,P007,1872,48
2026-06-22,U02,P009,12077,205
2026-06-22,U02,P010,14665,390
2026-06-22,U02,P002,15946,587
2026-06-22,U02,P003,11634,329
2026-06-22,U02,P007,9414,266
2026-06-22,U02,P005,6258,243
2026-06-22,U03,P005,15407,128
2026-06-22,U03,P011,5809,235
2026-06-22,U03,P003,4977,164
2026-06-22,U03,P008,10405,87
2026-06-22,U04,P006,13588,373
2026-06-22,U04,P011,12942,159
2026-06-22,U04,P005,17039,150
2026-06-22,U04,P007,10320,265
2026-06-22,U04,P010,10076,176
2026-06-22,U04,P002,14277,268
2026-06-22,U05,P007,8566,296
2026-06-22,U05,P009,11832,377
2026-06-22,U05,P005,13073,122
2026-06-22,U05,P010,13412,232
2026-06-22,U05,P011,14280,135
2026-06-22,U05,P002,14146,462
2026-06-22,U06,P009,18484,524
2026-06-22,U06,P010,7786,211
2026-06-22,U06,P006,11354,380
2026-06-22,U06,P001,4761,110
2026-06-22,U06,P003,6749,177
2026-06-22,U07,P004,13551,333
2026-06-22,U07,P003,3833,167
2026-06-22,U07,P010,11975,111
2026-06-22,U07,P006,13202,334
2026-06-22,U07,P007,15351,643
2026-06-22,U07,P002,10208,288
2026-06-22,U07,P011,11038,125
2026-06-22,U08,P005,19669,738
2026-06-22,U08,P009,11484,234
2026-06-22,U08,P004,13000,142
2026-06-22,U08,P007,11644,339
2026-06-22,U08,P006,17455,416
2026-06-22,U08,P010,12749,120
2026-06-29,U01,P004,19386,177
2026-06-29,U01,P006,8736,276
2026-06-29,U01,P008,13755,151
2026-06-29,U01,P012,10747,353
2026-06-29,U02,P010,8411,285
2026-06-29,U02,P009,8212,316
2026-06-29,U02,P012,7158,65
2026-06-29,U02,P008,8795,193
2026-06-29,U02,P006,8172,128
2026-06-29,U02,P011,9850,396
2026-06-29,U03,P002,14183,285
2026-06-29,U03,P005,12233,300
2026-06-29,U03,P007,14462,520
2026-06-29,U03,P001,11797,428
2026-06-29,U03,P006,10914,444
2026-06-29,U04,P011,13393,279
2026-06-29,U04,P008,8965,151
2026-06-29,U04,P006,11295,299
2026-06-29,U04,P010,7166,134
2026-06-29,U05,P010,10890,405
2026-06-29,U05,P006,10992,251
2026-06-29,U05,P001,11635,433
2026-06-29,U05,P005,8187,330
2026-06-29,U05,P009,10492,201
2026-06-29,U05,P007,14504,349
2026-06-29,U06,P002,5850,68
2026-06-29,U06,P007,14292,317
2026-06-29,U06,P010,12332,424
2026-06-29,U06,P005,9666,420
2026-06-29,U06,P004,14232,517
2026-06-29,U06,P001,11366,235
2026-06-29,U06,P012,11828,234
2026-06-29,U07,P008,15126,238
2026-06-29,U07,P004,10881,134
2026-06-29,U07,P012,8170,366
2026-06-29,U07,P010,16753,459
2026-06-29,U07,P005,12049,139
2026-06-29,U07,P003,8501,305
2026-06-29,U08,P001,7407,238
2026-06-29,U08,P005,14788,645
2026-06-29,U08,P008,8258,137
2026-06-29,U08,P004,15476,650
2026-06-29,U08,P010,5541,121
2026-06-29,U08,P007,12735,452
