date,code_produit,code_usine,canal,quantite,CA,cout
2025-12-12,P012,U08,GMS,128,622.82,432.84
2025-12-12,P008,U07,Industrie,114,429.49,280.35
2025-12-12,P004,U03,Export,144,900.85,666.28
2025-12-12,P006,U07,GMS,172,990.71,722.16
2025-12-12,P004,U06,GMS,122,785.35,562.75
2025-12-12,P012,U07,Export,84,402.23,290.41
2025-12-12,P001,U08,GMS,138,872.88,769.66
2025-12-12,P004,U08,Export,160,1005.07,767.47
2025-12-12,P003,U01,GMS,194,1363.31,1146.08
2025-12-12,P001,U05,GMS,136,833.38,713.51
2025-12-12,P006,U03,GMS,133,739.46,576.58
2025-12-12,P004,U03,GMS,215,1387.72,1011.29
2025-12-12,P010,U07,GMS,189,561.44,393.34
2025-12-12,P001,U07,GMS,180,1107.33,926.24
2025-12-12,P009,U02,Export,204,937.87,623.59
2025-12-12,P001,U06,Export,249,1649.5,1372.95
2025-12-12,P006,U02,Industrie,131,689.81,523.98
2025-12-12,P012,U06,Export,125,600.77,430.68
2025-12-12,P009,U07,RHF,134,607.39,393.95
2025-12-12,P011,U08,RHF,136,325.36,226.09
2025-12-12,P007,U06,GMS,161,1901.4,1499.73
2025-12-13,P003,U06,Industrie,283,2198.77,1615.93
2025-12-13,P007,U02,GMS,284,3241.58,2595.94
2025-12-13,P009,U03,GMS,33,139.49,103.36
2025-12-13,P003,U03,GMS,239,1666.75,1314.52
2025-12-13,P009,U02,GMS,134,614.02,406.37
2025-12-13,P005,U02,RHF,127,654.07,481.03
2025-12-13,P005,U01,Industrie,219,1160.41,804.19
2025-12-13,P003,U03,RHF,189,1423.1,1103.04
2025-12-13,P002,U05,RHF,247,1036.34,779.51
2025-12-13,P010,U08,Export,169,515.3,371.48
2025-12-13,P011,U01,GMS,255,613.24,434.06
2025-12-13,P002,U07,Export,84,342.57,261.87
2025-12-13,P006,U01,GMS,183,1066.61,741.23
2025-12-13,P009,U03,GMS,291,1267.0,909.89
2025-12-13,P006,U01,GMS,208,1103.72,849.44
2025-12-13,P005,U06,GMS,222,1162.98,822.98
2025-12-13,P009,U01,GMS,211,891.49,666.65
2025-12-13,P002,U06,RHF,239,967.27,734.18
2025-12-13,P012,U01,GMS,37,174.69,127.7
2025-12-13,P005,U08,RHF,209,1090.62,730.28
2025-12-13,P002,U06,Export,180,731.79,580.04
2025-12-13,P001,U05,RHF,183,1230.19,977.54
2025-12-13,P011,U05,Industrie,267,601.62,475.11
2025-12-13,P012,U03,Export,195,928.89,668.84
2025-12-13,P006,U06,GMS,233,1217.78,1011.34
2025-12-13,P012,U01,RHF,122,569.96,408.84
2025-12-13,P004,U04,RHF,116,727.35,571.14
2025-12-13,P011,U07,GMS,106,248.39,178.05
2025-12-13,P001,U03,RHF,198,1363.82,1028.6
2025-12-13,P004,U02,RHF,119,763.89,584.43
2025-12-13,P001,U08,GMS,186,1163.56,1009.42
2025-12-13,P003,U08,GMS,147,1044.52,844.5
2025-12-13,P002,U04,GMS,196,757.59,600.67
2025-12-13,P002,U08,Export,175,706.54,541.78
2025-12-13,P007,U02,GMS,155,1764.6,1500.76
2025-12-13,P007,U01,Industrie,166,2035.98,1609.86
2025-12-13,P008,U01,GMS,137,473.05,323.39
2025-12-13,P005,U03,GMS,253,1233.12,955.49
2025-12-13,P005,U07,GMS,146,752.41,527.44
2025-12-13,P006,U06,GMS,57,302.67,237.11
2025-12-13,P004,U04,RHF,226,1449.88,1047.36
2025-12-13,P005,U04,RHF,156,813.6,591.93
2025-12-13,P003,U01,GMS,174,1290.55,994.08
2025-12-13,P002,U04,GMS,83,311.56,269.67
2025-12-13,P006,U01,RHF,222,1308.38,888.18
2025-12-13,P005,U02,GMS,199,1018.03,710.87
2025-12-13,P011,U04,Export,108,257.38,184.97
2025-12-13,P012,U05,GMS,198,931.55,711.14
2025-12-13,P008,U06,Export,290,1048.86,688.87
2025-12-14,P007,U03,GMS,260,3010.92,2512.83
2025-12-14,P011,U03,RHF,242,587.26,412.99
2025-12-14,P003,U02,RHF,211,1626.98,1204.22
2025-12-14,P008,U08,GMS,165,560.44,410.29
2025-12-14,P011,U04,Industrie,297,732.32,528.19
2025-12-14,P006,U05,Industrie,214,1247.53,893.84
2025-12-14,P006,U05,Export,224,1268.89,896.94
2025-12-14,P010,U02,GMS,243,725.88,508.48
2025-12-14,P003,U07,RHF,156,1200.7,892.59
2025-12-14,P012,U01,GMS,147,714.48,512.85
2025-12-14,P009,U04,Export,43,190.26,133.07
2025-12-14,P004,U07,GMS,116,752.5,577.67
2025-12-14,P009,U01,GMS,215,949.08,678.18
2025-12-14,P002,U07,Export,242,989.02,738.64
2025-12-14,P009,U01,GMS,169,764.62,513.64
2025-12-14,P009,U07,RHF,216,955.62,663.37
2025-12-14,P006,U01,RHF,131,768.64,553.91
2025-12-14,P011,U01,RHF,217,522.29,381.05
2025-12-14,P005,U03,Export,143,735.88,503.73
2025-12-14,P006,U05,RHF,213,1255.59,870.4
2025-12-14,P005,U01,Industrie,187,1002.17,686.53
2025-12-14,P008,U06,RHF,252,948.55,621.06
2025-12-14,P004,U03,GMS,202,1251.37,940.28
2025-12-14,P002,U07,GMS,155,580.88,489.89
2025-12-14,P002,U04,Export,118,491.93,365.4
2025-12-14,P006,U05,GMS,178,1032.72,737.15
2025-12-14,P012,U05,GMS,186,909.97,636.08
2025-12-14,P003,U03,GMS,135,1003.99,780.37
2025-12-14,P002,U08,RHF,173,714.21,547.91
2025-12-14,P011,U03,Industrie,158,348.72,274.02
2025-12-14,P008,U06,Export,220,829.65,558.09
2025-12-14,P004,U05,RHF,255,1627.17,1171.85
2025-12-14,P002,U07,Export,223,907.16,732.15
2025-12-14,P009,U02,RHF,161,708.88,496.62
2025-12-14,P007,U08,GMS,221,2745.33,2110.97
2025-12-14,P004,U08,Industrie,146,909.57,682.62
2025-12-14,P009,U05,GMS,129,583.14,402.77
2025-12-15,P008,U01,Industrie,206,779.86,491.56
2025-12-15,P007,U04,Industrie,152,1754.16,1395.69
2025-12-15,P002,U08,Industrie,276,1057.17,860.25
2025-12-15,P006,U03,GMS,189,1097.07,762.11
2025-12-15,P002,U01,GMS,110,454.71,344.71
2025-12-15,P012,U02,GMS,100,442.93,339.49
2025-12-15,P010,U03,GMS,307,929.9,625.94
2025-12-15,P011,U05,GMS,271,613.93,480.39
2025-12-15,P001,U08,GMS,312,2000.47,1711.59
2025-12-15,P001,U03,Export,93,613.21,504.55
2025-12-15,P003,U05,Export,215,1645.26,1249.34
2025-12-15,P006,U02,GMS,191,1003.04,794.77
2025-12-15,P007,U03,GMS,169,1980.87,1602.02
2025-12-15,P009,U05,Export,212,953.32,621.61
2025-12-15,P004,U07,GMS,178,1023.84,849.65
2025-12-15,P010,U03,RHF,126,398.71,279.99
2025-12-15,P007,U08,Export,98,1185.34,880.18
2025-12-15,P007,U03,Industrie,74,873.06,684.17
2025-12-15,P009,U01,GMS,93,393.09,295.47
2025-12-15,P009,U01,GMS,158,682.77,483.8
2025-12-15,P010,U01,Export,221,705.8,458.05
2025-12-15,P005,U03,GMS,142,718.06,540.36
2025-12-15,P001,U05,Industrie,165,1128.52,910.52
2025-12-15,P010,U02,GMS,282,803.79,592.09
2025-12-15,P012,U01,GMS,191,856.06,658.32
2025-12-15,P008,U05,GMS,207,719.77,483.11
2025-12-15,P006,U07,GMS,249,1457.12,1046.95
2025-12-15,P004,U02,GMS,192,1233.75,939.53
2025-12-15,P010,U03,GMS,132,402.24,269.97
2025-12-15,P008,U08,GMS,262,927.99,654.45
2025-12-15,P012,U02,Industrie,163,707.61,575.3
2025-12-15,P006,U05,RHF,227,1316.23,947.69
2025-12-15,P004,U04,GMS,226,1396.32,1085.03
2025-12-15,P009,U03,Industrie,210,961.53,645.89
2025-12-15,P001,U03,Export,289,1955.94,1558.51
2025-12-15,P010,U02,GMS,183,577.37,377.39
2025-12-15,P004,U05,RHF,42,270.69,208.4
2025-12-15,P009,U07,RHF,179,786.08,568.89
2025-12-15,P005,U02,GMS,208,1018.01,762.2
2025-12-15,P011,U01,GMS,189,439.78,314.67
2025-12-15,P008,U01,GMS,219,785.07,520.6
2025-12-16,P011,U03,GMS,166,368.4,287.21
2025-12-16,P001,U01,GMS,223,1532.47,1148.79
2025-12-16,P006,U07,GMS,218,1179.04,883.02
2025-12-16,P008,U04,Industrie,258,960.41,620.89
2025-12-16,P003,U03,RHF,166,1247.98,911.63
2025-12-16,P012,U06,Export,142,662.57,484.77
2025-12-16,P012,U02,RHF,255,1241.82,868.62
2025-12-16,P006,U08,GMS,201,1076.67,823.67
2025-12-16,P006,U08,RHF,108,617.76,460.73
2025-12-16,P008,U07,GMS,216,777.61,513.48
2025-12-16,P007,U07,GMS,188,2336.26,1693.16
2025-12-16,P012,U06,GMS,228,994.22,775.9
2025-12-16,P004,U08,Export,263,1632.38,1234.73
2025-12-16,P009,U08,GMS,162,730.3,478.28
2025-12-16,P008,U07,GMS,214,793.39,500.0
2025-12-16,P002,U05,GMS,197,802.44,594.48
2025-12-16,P002,U08,RHF,169,676.45,537.13
2025-12-16,P001,U05,Export,310,2094.47,1641.85
2025-12-16,P011,U02,Export,161,388.06,282.85
2025-12-16,P004,U07,GMS,145,869.25,709.54
2025-12-16,P005,U02,GMS,156,799.58,548.88
2025-12-16,P008,U05,GMS,281,1000.81,708.59
2025-12-16,P009,U03,RHF,198,898.34,618.89
2025-12-16,P003,U02,Export,105,814.76,622.73
2025-12-16,P011,U01,Export,182,443.67,305.37
2025-12-16,P007,U02,GMS,180,2047.5,1727.98
2025-12-16,P001,U06,RHF,262,1748.84,1366.76
2025-12-16,P012,U06,Export,220,1061.18,735.64
2025-12-16,P012,U04,GMS,299,1316.13,1011.82
2025-12-16,P002,U05,Export,205,859.69,666.83
2025-12-16,P006,U07,GMS,133,760.37,536.3
2025-12-16,P012,U02,GMS,107,506.85,369.82
2025-12-16,P011,U08,Export,142,344.12,237.04
2025-12-16,P012,U04,RHF,279,1361.57,974.52
2025-12-16,P002,U05,Industrie,216,857.23,658.21
2025-12-16,P008,U05,RHF,143,537.62,337.29
2025-12-16,P007,U01,GMS,204,2339.25,1965.22
2025-12-16,P007,U04,RHF,315,3799.15,2948.26
2025-12-16,P002,U05,GMS,66,246.55,205.98
2025-12-16,P002,U04,Industrie,187,692.92,567.73
2025-12-16,P009,U05,Industrie,137,566.75,407.52
2025-12-16,P006,U08,GMS,231,1202.29,933.66
2025-12-16,P006,U08,RHF,207,1180.69,883.61
2025-12-16,P009,U08,GMS,127,535.23,386.76
2025-12-16,P007,U03,GMS,131,1446.79,1212.93
2025-12-16,P009,U07,GMS,152,638.22,442.74
2025-12-16,P003,U07,RHF,152,1127.01,830.84
2025-12-16,P001,U08,Industrie,85,541.25,472.69
2025-12-16,P004,U08,GMS,191,1214.85,942.11
2025-12-16,P011,U08,GMS,185,441.73,313.2
2025-12-16,P006,U05,RHF,243,1403.79,1048.26
2025-12-16,P011,U04,GMS,162,379.27,278.4
2025-12-16,P002,U05,GMS,160,602.12,509.44
2025-12-16,P010,U02,RHF,139,429.03,287.19
2025-12-16,P008,U06,GMS,109,405.64,262.39
2025-12-16,P001,U06,GMS,137,884.47,764.06
2025-12-16,P007,U07,Export,140,1669.49,1347.6
2025-12-16,P004,U08,GMS,167,1014.45,796.55
2025-12-17,P009,U07,GMS,205,852.99,628.89
2025-12-17,P006,U08,GMS,259,1503.85,1040.76
2025-12-17,P003,U01,GMS,170,1205.43,981.99
2025-12-17,P003,U04,GMS,157,1204.23,856.97
2025-12-17,P003,U02,GMS,188,1448.57,1072.95
2025-12-17,P009,U06,GMS,253,1030.05,787.35
2025-12-17,P009,U04,Export,140,627.63,424.66
2025-12-17,P010,U02,GMS,216,674.85,446.36
2025-12-17,P003,U06,RHF,153,1185.06,852.64
2025-12-17,P005,U08,GMS,146,719.96,510.7
2025-12-17,P010,U07,GMS,91,281.94,196.28
2025-12-17,P004,U01,GMS,160,995.42,750.33
2025-12-17,P008,U08,GMS,128,466.9,323.19
2025-12-17,P005,U08,GMS,162,783.57,597.44
2025-12-17,P002,U02,GMS,189,732.47,606.18
2025-12-17,P002,U01,GMS,254,986.95,821.78
2025-12-17,P011,U03,Export,212,517.53,373.84
2025-12-17,P006,U06,Industrie,127,677.73,545.04
2025-12-17,P001,U07,Industrie,100,656.17,523.21
2025-12-17,P001,U04,Industrie,109,688.34,588.88
2025-12-17,P003,U04,GMS,237,1793.91,1298.81
2025-12-17,P006,U02,Export,189,1072.97,795.81
2025-12-17,P010,U08,GMS,185,544.71,381.91
2025-12-17,P007,U06,RHF,257,3145.12,2366.13
2025-12-17,P007,U04,GMS,236,2933.3,2208.72
2025-12-17,P007,U08,GMS,204,2280.91,1875.94
2025-12-17,P009,U05,RHF,237,1035.74,724.79
2025-12-17,P004,U03,RHF,344,2181.62,1579.95
2025-12-17,P010,U07,Export,224,701.65,460.0
2025-12-17,P010,U01,Export,200,613.22,412.64
2025-12-17,P012,U08,RHF,196,954.41,705.42
2025-12-17,P007,U01,GMS,226,2575.02,2056.3
2025-12-17,P002,U05,Export,127,511.6,399.81
2025-12-17,P003,U02,GMS,182,1302.48,1029.88
2025-12-17,P008,U06,GMS,182,623.76,450.48
2025-12-17,P010,U06,GMS,147,463.92,315.1
2025-12-17,P001,U08,GMS,108,658.76,568.08
2025-12-17,P012,U02,Industrie,223,1074.72,801.82
2025-12-17,P009,U03,GMS,191,875.06,558.86
2025-12-17,P010,U08,GMS,191,552.46,406.18
2025-12-17,P007,U08,Industrie,182,2269.17,1651.29
2025-12-17,P001,U04,GMS,262,1686.87,1420.02
2025-12-17,P008,U06,Industrie,93,341.65,224.38
2025-12-17,P002,U08,GMS,205,856.04,642.17
2025-12-17,P001,U01,Industrie,116,721.96,622.07
2025-12-17,P010,U05,GMS,161,490.08,338.89
2025-12-17,P010,U02,GMS,284,873.07,586.51
2025-12-17,P005,U01,RHF,196,1056.88,739.16
2025-12-17,P003,U02,RHF,34,252.62,189.51
2025-12-18,P003,U02,Export,296,2241.19,1737.11
2025-12-18,P011,U05,RHF,254,621.72,425.67
2025-12-18,P012,U05,GMS,264,1290.49,879.27
2025-12-18,P004,U06,GMS,83,511.02,402.06
2025-12-18,P002,U07,Industrie,196,775.71,590.32
2025-12-18,P011,U07,RHF,180,432.48,317.94
2025-12-18,P006,U07,GMS,240,1306.05,997.84
2025-12-18,P008,U01,GMS,52,174.2,122.34
2025-12-18,P001,U08,GMS,107,676.1,576.31
2025-12-18,P011,U05,GMS,211,493.67,365.53
2025-12-18,P007,U01,GMS,158,1830.25,1493.92
2025-12-18,P009,U02,RHF,286,1263.55,909.34
2025-12-18,P010,U01,GMS,101,320.26,207.45
2025-12-18,P012,U06,Export,226,1053.08,747.28
2025-12-18,P005,U06,GMS,144,740.2,533.34
2025-12-18,P005,U08,GMS,212,1009.25,782.27
2025-12-18,P008,U04,Industrie,159,584.64,394.04
2025-12-18,P001,U04,GMS,235,1495.5,1222.63
2025-12-18,P006,U05,RHF,137,772.86,564.71
2025-12-18,P009,U03,GMS,83,346.23,251.33
2025-12-18,P003,U06,GMS,208,1547.44,1182.59
2025-12-18,P006,U01,GMS,212,1158.17,893.68
2025-12-18,P011,U07,GMS,187,417.65,327.44
2025-12-18,P011,U02,RHF,269,643.37,454.34
2025-12-18,P009,U07,GMS,241,1017.33,712.46
2025-12-18,P007,U02,RHF,262,3127.7,2438.98
2025-12-18,P007,U06,GMS,115,1382.05,1063.65
2025-12-18,P005,U07,GMS,143,697.54,503.08
2025-12-18,P007,U03,RHF,118,1407.97,1106.64
2025-12-18,P006,U06,Export,213,1252.89,906.25
2025-12-18,P011,U08,GMS,172,398.92,284.83
2025-12-18,P006,U06,GMS,175,1021.84,745.59
2025-12-18,P006,U03,GMS,321,1797.8,1315.51
2025-12-18,P011,U03,Industrie,143,346.1,242.66
2025-12-18,P005,U08,GMS,209,1022.63,768.02
2025-12-18,P002,U08,GMS,132,502.45,417.79
2025-12-18,P004,U08,Export,123,792.95,594.91
2025-12-18,P001,U02,GMS,183,1180.01,983.24
2025-12-19,P004,U05,Export,251,1587.62,1211.98
2025-12-19,P004,U07,GMS,155,899.23,764.49
2025-12-19,P010,U01,GMS,56,159.1,120.06
2025-12-19,P010,U04,RHF,234,734.74,513.95
2025-12-19,P003,U05,RHF,156,1172.02,921.43
2025-12-19,P009,U01,Export,167,755.51,493.56
2025-12-19,P012,U02,GMS,264,1142.4,904.97
2025-12-19,P010,U05,Export,176,542.56,358.8
2025-12-19,P003,U07,GMS,78,557.07,427.09
2025-12-19,P008,U03,GMS,161,578.57,378.55
2025-12-19,P009,U03,RHF,199,883.42,613.36
2025-12-19,P001,U02,RHF,201,1348.61,1094.9
2025-12-19,P004,U05,GMS,135,830.43,628.28
2025-12-19,P010,U06,Industrie,164,516.26,348.14
2025-12-19,P007,U03,GMS,210,2390.49,2019.17
2025-12-19,P012,U06,RHF,322,1502.85,1146.75
2025-12-19,P003,U03,RHF,103,783.15,569.22
2025-12-19,P002,U03,RHF,310,1246.66,956.55
2025-12-19,P002,U02,GMS,118,473.83,374.55
2025-12-19,P003,U02,RHF,139,1032.73,776.84
2025-12-19,P009,U07,Export,89,399.23,282.16
2025-12-19,P003,U02,Export,143,1080.91,815.65
2025-12-19,P006,U04,GMS,90,511.5,360.32
2025-12-19,P002,U07,RHF,187,760.83,604.11
2025-12-19,P009,U03,Export,177,805.97,556.93
2025-12-19,P011,U06,Industrie,213,510.1,368.37
2025-12-19,P011,U04,RHF,139,340.13,233.2
2025-12-19,P012,U04,GMS,165,766.19,567.47
2025-12-19,P001,U03,GMS,49,336.15,269.89
2025-12-19,P010,U08,GMS,242,710.14,507.86
2025-12-19,P001,U03,GMS,166,1009.72,857.5
2025-12-19,P010,U02,GMS,165,519.59,358.88
2025-12-19,P006,U01,RHF,126,718.96,513.39
2025-12-19,P003,U07,GMS,190,1386.41,1109.81
2025-12-19,P009,U08,GMS,170,688.53,518.17
2025-12-19,P004,U03,RHF,32,199.25,157.44
2025-12-19,P012,U08,Export,223,1092.29,744.63
2025-12-19,P002,U05,Export,81,332.13,262.64
2025-12-19,P011,U06,Export,182,445.01,319.29
2025-12-19,P010,U07,RHF,115,358.37,235.74
2025-12-19,P011,U05,RHF,245,604.31,425.95
2025-12-19,P010,U07,RHF,164,514.89,338.41
2025-12-19,P004,U03,GMS,191,1165.97,895.61
2025-12-19,P001,U03,GMS,265,1627.4,1415.17
2025-12-19,P009,U08,GMS,261,1191.58,794.52
2025-12-19,P010,U04,GMS,191,565.55,401.57
2025-12-19,P001,U07,Industrie,150,937.53,800.88
2025-12-19,P001,U03,RHF,170,1122.49,896.95
2025-12-19,P010,U06,Export,157,491.14,345.78
2025-12-19,P008,U02,GMS,213,794.3,532.02
2025-12-19,P008,U08,Export,268,989.87,653.37
2025-12-19,P009,U06,GMS,143,649.68,417.57
2025-12-19,P006,U07,Export,172,982.01,739.05
2025-12-19,P004,U06,RHF,220,1365.07,1039.44
2025-12-19,P007,U04,Industrie,234,2832.21,2169.68
2025-12-20,P009,U03,GMS,205,924.32,619.3
2025-12-20,P007,U08,RHF,238,2919.51,2276.81
2025-12-20,P010,U07,GMS,222,671.49,467.07
2025-12-20,P003,U07,Export,106,808.0,579.57
2025-12-20,P004,U01,GMS,272,1717.53,1320.54
2025-12-20,P010,U05,GMS,205,597.14,428.23
2025-12-20,P001,U03,GMS,271,1792.73,1413.97
2025-12-20,P006,U02,GMS,380,2000.24,1622.25
2025-12-20,P002,U08,Export,242,977.61,782.78
2025-12-20,P008,U01,Industrie,156,576.69,373.58
2025-12-20,P002,U02,RHF,236,987.58,724.54
2025-12-20,P010,U02,GMS,228,682.91,464.9
2025-12-20,P011,U08,Export,140,340.44,235.57
2025-12-20,P008,U05,GMS,271,1026.91,655.48
2025-12-20,P008,U04,GMS,213,775.01,535.75
2025-12-20,P006,U05,GMS,148,824.15,597.92
2025-12-20,P012,U04,Export,205,973.16,692.68
2025-12-20,P003,U08,Export,94,706.12,544.37
2025-12-20,P001,U03,GMS,141,863.94,746.71
2025-12-20,P009,U06,Industrie,155,664.28,454.96
2025-12-20,P003,U03,GMS,173,1299.41,984.8
2025-12-20,P010,U05,RHF,143,446.63,305.74
2025-12-20,P003,U02,GMS,108,822.04,618.06
2025-12-20,P003,U04,GMS,149,1158.52,850.78
2025-12-20,P006,U04,Industrie,182,945.92,732.95
2025-12-20,P005,U03,GMS,334,1716.65,1220.39
2025-12-20,P001,U04,GMS,159,1071.83,834.62
2025-12-20,P004,U03,GMS,154,959.16,707.91
2025-12-20,P004,U08,GMS,268,1654.14,1321.86
2025-12-20,P008,U06,Export,117,438.99,276.2
2025-12-20,P009,U04,GMS,218,922.04,659.54
2025-12-20,P002,U04,Export,246,1033.0,753.32
2025-12-20,P009,U03,Export,313,1370.97,957.44
2025-12-20,P011,U04,Export,245,605.47,414.88
2025-12-20,P001,U06,RHF,259,1700.76,1403.0
2025-12-20,P001,U02,RHF,176,1154.26,975.79
2025-12-21,P011,U02,RHF,265,645.62,473.78
2025-12-21,P005,U02,Industrie,165,798.74,578.42
2025-12-21,P006,U06,GMS,97,556.97,398.18
2025-12-21,P011,U01,GMS,133,327.78,230.17
2025-12-21,P008,U02,GMS,97,344.05,243.4
2025-12-21,P011,U07,GMS,198,441.05,331.24
2025-12-21,P002,U04,GMS,134,513.71,434.46
2025-12-21,P006,U05,GMS,220,1180.76,924.36
2025-12-21,P010,U02,RHF,153,476.48,338.29
2025-12-21,P011,U05,Industrie,307,742.73,525.79
2025-12-21,P006,U01,GMS,176,1011.94,717.85
2025-12-21,P004,U03,GMS,100,625.1,464.86
2025-12-21,P005,U03,Export,169,886.11,599.93
2025-12-21,P010,U08,RHF,218,691.45,450.69
2025-12-21,P009,U04,GMS,147,624.99,446.46
2025-12-21,P007,U04,Industrie,176,1958.13,1571.48
2025-12-21,P008,U05,Export,146,554.18,351.32
2025-12-21,P004,U05,GMS,289,1759.07,1353.33
2025-12-21,P002,U06,GMS,228,931.51,730.47
2025-12-21,P003,U06,GMS,139,1056.89,764.65
2025-12-21,P007,U06,Export,205,2454.73,1946.51
2025-12-21,P001,U02,GMS,305,1854.78,1585.85
2025-12-21,P006,U03,GMS,97,535.34,403.6
2025-12-21,P004,U01,Export,110,691.26,523.48
2025-12-21,P007,U01,GMS,85,1009.23,774.23
2025-12-21,P005,U03,Export,149,778.22,560.02
2025-12-21,P007,U02,RHF,159,1907.54,1535.21
2025-12-21,P009,U07,GMS,176,805.1,531.95
2025-12-21,P006,U07,GMS,235,1378.18,999.77
2025-12-21,P011,U03,GMS,132,318.77,236.84
2025-12-21,P011,U03,GMS,190,441.89,324.13
2025-12-21,P009,U03,GMS,136,593.92,403.01
2025-12-21,P005,U02,GMS,144,767.12,532.6
2025-12-21,P009,U08,GMS,170,710.37,504.65
2025-12-21,P003,U01,Industrie,164,1174.76,912.58
2025-12-21,P010,U07,GMS,165,505.92,357.05
2025-12-21,P002,U04,GMS,250,962.4,790.87
2025-12-21,P006,U04,Industrie,221,1235.71,910.98
2025-12-21,P004,U08,RHF,225,1396.87,1062.31
2025-12-21,P009,U06,GMS,205,881.26,628.63
2025-12-22,P003,U07,GMS,126,866.06,696.56
2025-12-22,P006,U04,GMS,225,1206.12,930.15
2025-12-22,P002,U03,Export,219,874.6,668.69
2025-12-22,P005,U08,RHF,275,1452.47,985.84
2025-12-22,P003,U03,GMS,119,889.12,653.83
2025-12-22,P009,U01,GMS,136,604.26,426.26
2025-12-22,P012,U02,GMS,181,787.4,599.85
2025-12-22,P006,U06,GMS,121,688.25,497.31
2025-12-22,P008,U02,Industrie,177,668.37,437.21
2025-12-22,P010,U01,Industrie,55,161.11,116.91
2025-12-22,P010,U07,GMS,269,856.47,553.86
2025-12-22,P010,U04,RHF,230,712.59,488.81
2025-12-22,P008,U06,GMS,260,878.84,614.44
2025-12-22,P002,U02,RHF,188,778.45,577.44
2025-12-22,P008,U01,GMS,261,960.01,615.96
2025-12-22,P011,U02,GMS,162,369.35,270.14
2025-12-22,P006,U01,RHF,262,1509.93,1061.27
2025-12-22,P006,U04,Industrie,281,1573.31,1160.51
2025-12-22,P003,U08,Export,178,1377.54,1026.91
2025-12-22,P001,U03,GMS,114,726.83,609.82
2025-12-22,P003,U02,RHF,244,1814.61,1332.05
2025-12-22,P005,U01,GMS,263,1418.32,999.96
2025-12-22,P007,U01,GMS,104,1245.65,975.46
2025-12-22,P004,U04,GMS,330,1919.88,1591.15
2025-12-22,P007,U08,GMS,198,2279.61,1860.3
2025-12-22,P005,U03,GMS,172,851.13,630.68
2025-12-22,P008,U08,Industrie,200,729.89,505.48
2025-12-22,P009,U05,RHF,171,771.4,526.94
2025-12-22,P007,U03,GMS,175,2162.92,1606.15
2025-12-22,P003,U01,GMS,252,1791.82,1456.89
2025-12-22,P011,U08,GMS,134,308.94,232.86
2025-12-22,P004,U07,GMS,194,1224.47,884.77
2025-12-22,P011,U03,GMS,156,382.28,277.31
2025-12-22,P003,U05,RHF,178,1339.96,1007.66
2025-12-22,P011,U04,GMS,221,502.32,373.75
2025-12-22,P009,U01,GMS,156,633.97,466.12
2025-12-22,P009,U02,GMS,206,886.52,654.93
2025-12-22,P009,U07,GMS,205,838.01,631.0
2025-12-22,P006,U06,GMS,162,936.36,655.65
2025-12-22,P001,U01,GMS,172,1060.82,909.75
2025-12-23,P007,U02,GMS,183,2066.85,1756.75
2025-12-23,P012,U04,GMS,219,1010.45,738.04
2025-12-23,P001,U02,GMS,247,1527.17,1375.66
2025-12-23,P003,U07,RHF,133,1033.63,736.7
2025-12-23,P004,U07,GMS,116,719.59,565.67
2025-12-23,P002,U08,Industrie,128,474.29,417.5
2025-12-23,P004,U06,GMS,221,1374.13,1038.77
2025-12-23,P009,U04,GMS,285,1296.49,855.93
2025-12-23,P002,U08,Export,117,470.69,370.8
2025-12-23,P011,U04,Industrie,214,508.34,355.36
2025-12-23,P010,U07,Export,283,900.13,588.69
2025-12-23,P011,U06,Export,163,402.02,276.76
2025-12-23,P002,U07,GMS,203,784.83,625.52
2025-12-23,P007,U06,RHF,236,2893.18,2279.68
2025-12-23,P009,U04,GMS,51,222.54,151.97
2025-12-23,P007,U06,Export,241,2895.26,2284.17
2025-12-23,P007,U06,RHF,219,2732.23,2006.22
2025-12-23,P005,U04,GMS,182,872.36,640.17
2025-12-23,P002,U07,Export,251,1037.26,767.46
2025-12-23,P011,U06,GMS,312,729.03,553.73
2025-12-23,P006,U08,RHF,276,1573.61,1108.8
2025-12-23,P008,U07,GMS,223,776.73,550.37
2025-12-23,P007,U05,GMS,261,3061.71,2411.44
2025-12-23,P004,U02,GMS,97,601.76,468.17
2025-12-23,P003,U06,RHF,149,1148.58,825.1
2025-12-23,P008,U07,RHF,205,742.23,478.44
2025-12-23,P001,U02,GMS,203,1252.64,1121.91
2025-12-23,P002,U06,GMS,161,654.94,508.41
2025-12-23,P001,U06,Export,187,1240.6,980.8
2025-12-23,P009,U06,GMS,287,1178.22,859.32
2025-12-23,P004,U02,GMS,247,1543.77,1158.35
2025-12-23,P012,U05,GMS,212,984.84,705.55
2025-12-23,P004,U06,Export,93,598.53,442.32
2025-12-23,P008,U08,GMS,142,497.61,335.46
2025-12-23,P005,U02,RHF,239,1268.33,838.42
2025-12-23,P007,U07,Export,161,1965.84,1490.56
2025-12-23,P008,U02,GMS,120,453.68,283.27
2025-12-23,P004,U04,GMS,342,2103.9,1684.47
2025-12-23,P006,U02,GMS,208,1186.41,871.82
2025-12-23,P010,U07,Export,178,569.55,392.57
2025-12-23,P010,U04,GMS,101,300.83,224.34
2025-12-23,P007,U05,GMS,245,2928.48,2252.66
2025-12-23,P001,U07,GMS,108,731.53,560.4
